video_code,points
M100707,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100707,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100708,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100710,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100711,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100712,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100714,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100715,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100715,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100716,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100718,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100720,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100721,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100722,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100724,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100725,"[1616.5258034828496, 468.2831507247419, 1455.0407806705136, 440.1265080118788, 1256.0554366849542, 411.4049285153466, 1130.3651114198988, 398.3703359256935, 1077.0060110715262, 391.26055814951906, 860.7781614049773, 498.2334570924095, 1070.5541800692558, 549.8051060340804, 1552.097280807029, 664.8448134519347]"
M100727,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100728,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100729,"[1599.4727731939106, 461.814624064702, 1081.5337724790402, 390.9538388954969, 864.1843703933357, 497.2450166493045, 1536.2718832257272, 658.9924610572725]"
M100730,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100730,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100732,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100733,"[1599.4727731939106, 461.814624064702, 1081.5337724790402, 390.9538388954969, 864.1843703933357, 497.2450166493045, 1536.2718832257272, 658.9924610572725]"
M100734,"[1079.0709892838026, 394.21807240645705, 1348.819466221135, 425.47578278460855, 1612.3997263007905, 462.4915085451526, 1551.1309180407811, 664.0218586569372, 1192.5626783257387, 575.1840415228488, 866.8907481351367, 496.2170406614491]"
M100735,"[1536.1369933293865, 686.6379428110267, 1542.9880383123873, 661.8195518701215, 1326.3237407249828, 610.4711568199731, 1208.143214768217, 582.2295395423913, 979.4895884605609, 530.0253379080735, 857.0271593894192, 498.36049429381535, 832.1921213260407, 512.9092062246907, 962.3619760030585, 547.9972761756255, 1229.5527303400947, 610.4711568199731]"
M100735,"[1614.067630011022, 467.5514572637262, 1542.9880383123873, 454.714358501189, 1388.8395261948665, 429.8959675602839, 1241.5420590603464, 407.64499637188624, 1073.6914569768235, 393.09628444101077, 862.1654431266699, 497.50468770964613, 985.4842528206865, 530.8811444922428, 1203.004931030966, 580.517926374053, 1544.7007995581378, 662.6753584542906]"
M100736,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100738,"[863.7766331887574, 499.27685223541783, 1078.4352353915356, 391.3999876996347, 1227.9592921455308, 409.8854099176882, 1406.3595393625465, 434.4356012632239, 1616.6057738481063, 468.5328107796069, 1551.4502733574761, 666.1591361484006, 1202.9033598473036, 581.4342843156554]"
M100739,"[1068.6723303697509, 390.94602766096494, 873.4175483542242, 497.06604409793863, 990.7416936881152, 529.586694296366, 1067.8159497468757, 548.4144391480871, 1155.1667732801375, 568.9537971681466, 1227.9591262245224, 587.7815420198677, 1371.8310708675417, 619.446385634126, 1432.6340950916751, 634.8509041491706, 1498.575403053059, 649.399616080046, 1543.1071954425652, 660.5251016742449, 1604.7666002895735, 461.9779741470038]"
S000014,"[823.2823478607515, 400.0979271572622, 926.5618509794906, 372.88327778068344, 1160.077330007624, 411.0835907361023, 1431.738354765481, 463.709629582203, 1388.2464531323233, 543.4830290351123, 1175.1911881698925, 494.51866661229207, 972.8064046147468, 445.79799875189434]"
S000027,"[1331.1375519270132, 418.9231074486396, 1234.244201453143, 467.3373084959226, 1353.158767943802, 513.5508640410563, 1549.1475904932215, 592.7741021184283, 1608.6048737385509, 507.4990889101459]"
S000028,"[1253.4725754415094, 466.82996507540076, 1558.8519824472157, 594.7074802610715, 1609.7485502815002, 511.5100607426833, 1342.9271492108576, 417.52779054598545]"
S000029,"[1275.4394403534586, 388.8241703024093, 1205.8517902258109, 423.1543478993474, 1507.9855116661045, 518.222532013945, 1528.6856354382528, 456.60426453226125, 1461.7405543027942, 432.8372185036119]"
S000030,"[1227.4888908979974, 412.11755844365155, 1302.9602931790312, 377.24449985148715, 1407.9018053969382, 406.95964584447887, 1602.034275458289, 466.0067345887512, 1575.0512203416827, 529.5689663831905, 1224.2715038258018, 410.1490157390926]"
S000043,"[1626.9075603141896, 604.7787823615857, 1694.769650759902, 502.4767702130491, 1423.0651990377137, 429.8281105660462, 1232.690507634096, 388.4654916137763, 1079.1277860969435, 358.18588820298964, 972.7076897161671, 394.3921726230289, 1212.106776271914, 456.4436157868275, 1429.234479987324, 525.3510737167882]"
S000044,"[1690.692885127138, 568.091531107093, 1735.0221899615624, 473.7112475335317, 1430.4991393598636, 425.55804162865354, 1235.8356703043476, 390.8877333771412, 1118.2666444391346, 377.40483572377525, 1019.9712293714974, 419.7796569200681, 1263.6446113749, 467.2542766264571, 1409.9380814643255, 499.2989081315085]"
S000045,"[1684.254454858547, 374.0088685289479, 1829.1540562490168, 387.87293519248806, 1753.6212853114312, 303.1480833597429, 1648.800297071517, 284.66266114168945]"
S000048,"[987.5031800873525, 366.30660927142566, 1315.839510897672, 438.7078462921351, 1468.4465378940176, 482.3539852677884, 1448.40723131874, 529.594505530898, 1311.2150555341464, 489.5427573917822, 1086.1582278425658, 426.38423148009946, 933.5512008462202, 390.9538388954969]"
S000049,"[884.2236769686134, 343.19983149885877, 1029.123278359083, 360.14480186540777, 1183.271790476604, 380.17067593496574, 1360.5425794117532, 407.89880926204603, 1337.420302594125, 457.19326851018855, 1101.5730790543178, 415.60106851956834, 928.9267454826945, 381.71112778647023, 841.0620935757076, 370.92796482593894]"
S000050,"[846.0101750501583, 347.91560417622946, 1063.7449484161568, 374.8735115775575, 1312.7565406553217, 412.5201648165593, 1295.8002043223944, 457.19326851018855, 1046.4032408029357, 413.3848078651689, 792.0581958090261, 378.7246412063186]"
S000051,"[899.6385281803655, 458.7337203616931, 1178.6473351130783, 543.4585721944381, 1346.6692133211761, 418.68197222257714, 1115.4464451448948, 377.08977223195683]"
S000052,"[1172.4813946283778, 449.49100925266634, 1063.0359510249377, 471.0573351737287, 941.2586264520961, 500.3259203523134, 990.5861503297028, 523.4326981248802, 1104.6560492966682, 578.8889647790407, 1203.3110970518817, 617.4002610666521, 1248.014165565963, 592.7530314425808, 1328.1713918670737, 548.0799277489516, 1386.7478264717317, 517.2708907188625, 1248.014165565963, 469.5168833222242]"
S000053,"[950.6946658348438, 503.5454054207099, 981.5243682583481, 517.2383107674162, 1071.4443336602353, 557.4612202233659, 1136.5292609987441, 588.270257253455, 1207.6088526973788, 620.7909074518825, 1294.1032956077656, 576.2889650750872, 1354.0499392090237, 544.6241214608289, 1403.7200153357803, 520.6615371040928, 1317.2255724253937, 494.13153299484935, 1206.7524720745037, 458.18765645974537, 1181.06105338825, 449.62959061805395, 1145.9494478503705, 456.47604329140705, 1060.3113855628587, 477.8712078956356]"
S000054,"[801.7393624435131, 460.8249439096745, 903.9435103203385, 434.31981549132155, 1013.319879100801, 407.09833225085094, 1095.9766987015223, 425.6689934782067, 1217.9815548818463, 450.8120076796325, 1146.954833933103, 478.81496890786775, 1003.4995488589961, 541.3549156509267, 872.6608523744686, 490.48286941963255]"
S000055,"[961.7326298891282, 546.9201211221834, 756.5962450437441, 459.6442252941833, 984.1621207150472, 413.4393392675949, 1176.6819169708517, 467.11168162171276]"
S000056,"[905.8044686650663, 471.0573351737287, 1058.411495661412, 498.7854685008089, 1224.8918887483346, 526.5136018278891, 1234.1407994753858, 498.7854685008089, 1098.4901088119675, 480.30004628275543, 939.7171413309209, 457.19326851018855]"
S000057,"[935.4134427472374, 458.45714077630237, 887.7091191252513, 474.58067169071865, 1211.5963689797882, 524.7427678689029, 1217.6939141044031, 498.9451184058367]"
S000058,"[1315.4335506533146, 494.5257111096152, 1133.8808586037899, 471.41893333704843, 973.7376821261431, 454.3028016536656, 1001.998242681022, 445.7447358119741, 1132.1680973580396, 456.87022140617296, 1319.7154537676902, 477.40957942623237]"
S000065,"[927.3852603615192, 353.98299445939, 716.2017987605155, 313.9312463202741, 543.5554651888922, 292.3649203992117, 673.0402153676097, 252.31317226009585, 1029.123278359083, 295.4458241022207]"
S000066,"[921.2193198768185, 355.5234463108945, 693.0795219428875, 312.3907944687697, 554.3458610371187, 292.3649203992117, 677.6646707311354, 255.39407596310477, 862.6428852721604, 278.5008537356716, 1035.2892188437838, 295.4458241022207]"
S000067,"[793.985052210495, 473.0773171109666, 925.0112875103879, 484.6307059972501, 1005.9392563720864, 392.2035949069826, 718.8376525532036, 359.46899306251294, 487.61488437692225, 336.36221528994605, 302.6366698358971, 394.1291597213632, 618.641119676815, 444.193844895258]"
S000068,"[938.499282320671, 488.05393396624805, 940.4261387221401, 468.7982858224424, 1004.0123999706174, 391.7756932472195, 728.4719345605487, 353.2643969596081, 487.61488437692225, 335.934313630183, 314.1978082447111, 395.6268228759806, 618.641119676815, 437.9892487923533]"
S000069,"[959.6755768063626, 490.0488413393619, 959.6755768063626, 472.07690307180997, 1030.7551685049975, 389.063664407403, 700.1922480752024, 336.0036561889162, 507.5066079283013, 313.75268500051845, 335.374102730403, 364.2452734664979, 630.8254176223181, 421.5843146058305]"
S000070,"[976.9126771545576, 501.7949153801949, 980.215859557076, 484.7399127385384, 1057.2901156158364, 417.0700635474497, 781.2226569619054, 338.6534829729917, 521.7393282307451, 272.7563759919677, 375.2982417191002, 302.70960643788766, 642.4889960561364, 390.00187802314025]"
S000071,"[1008.3247857437175, 531.2451495503022, 1012.606688858093, 506.42675860939715, 1101.6702736371049, 449.08771747006455, 807.9317199909403, 334.40963519139945, 622.09712482704, 264.23349528952974, 443.11357464614065, 273.6473677153903, 674.3363428224222, 378.05577098402574]"
S000073,"[416.838696088705, 298.855386335362, 628.3647099388586, 361.3292669797095, 829.6141563145111, 416.10088836653455, 1018.8742739699117, 464.88186366417574, 1100.2304331430478, 381.8686249997689, 786.7951251707551, 304.846032424546, 594.1094850238541, 259.4882834635814]"
S000075,"[1350.7208476896303, 501.84851793480465, 1373.8431245072586, 443.65367021130294, 905.4029237945699, 352.9381722893738, 788.078778460679, 383.74720931946297, 1039.8546815859631, 432.52818461710405]"
S000076,"[1348.544543955467, 500.25325554411154, 1048.5478242190607, 430.3404407450632, 790.0526269758334, 384.1268851999294, 896.7708276725785, 354.50281113253607, 1375.8169730224129, 439.820144446629]"
S000077,"[1316.1631370085975, 636.7503263333151, 1402.8716750747028, 473.0773171109666, 1065.6718048176256, 396.05472453574373, 871.0593082692556, 490.40740044039177]"
S000079,"[1112.7839934453011, 363.23394657388894, 1234.960017992254, 389.29824125555416, 1355.9498675436053, 418.9167579392646, 1478.1258920905582, 450.90475595767185, 1390.3489424160484, 610.8447460497084, 1264.614392882291, 565.8246006904685, 1111.5978184496996, 511.32652999244124, 926.554519135868, 456.82845929441396]"
S000082,"[1345.2214062607736, 532.0082151931394, 1092.5518885724891, 393.36754855773825, 1345.2214062607736, 370.595651622455, 1498.6997074560445, 436.23229573003624, 1567.7314324478039, 464.36228606185676]"
S000083,"[1081.7202401489744, 562.5926174633236, 1149.5694498973796, 536.4098487149236, 1225.1287971171942, 513.3074057016295, 1305.3142268198544, 484.0443112181235, 1453.3488662709194, 521.0082200393941, 1383.9576290282328, 567.2131060659824, 1266.763539462806, 644.2212494436296]"
S000084,"[1087.579495558125, 558.1144545742034, 1220.5040782747255, 627.2947274767043, 1473.197532067376, 534.8676163864369, 1327.1025682330421, 497.68134347672094]"
S000085,"[1193.6016104283433, 544.6109365507012, 1239.8461640635996, 416.0166950338075, 924.8470306060567, 348.3707659025248, 648.7201306390191, 303.4967337065254, 516.6885789557513, 363.77528441756937]"
S000088,"[1423.769027064025, 554.675721606336, 1057.6376613307043, 462.9475502483977, 812.8795139082463, 407.3750084767999, 932.9115916852874, 375.9062197627627, 1001.3097589101935, 382.6017067231961, 1462.6621025448542, 472.9907806890478]"
S000089,"[1105.808045486192, 449.2387956716227, 1011.1680287442722, 415.563801708502, 1161.3732068308798, 387.6207216114444, 1263.182921810824, 415.92204632513096]"
S000090,"[1136.2371190433314, 367.6775534904382, 1238.8675757952597, 394.43276985867345, 1421.8175204400018, 348.2192143135398, 1331.762337045029, 329.1662572028268]"
S000091,"[1215.0734320804665, 376.66685040962, 1319.034056531818, 404.9681751233064, 1515.4837882536817, 364.1282888276069, 1418.6928620403546, 342.6336118298703, 1315.0907225009046, 359.8293534280596]"
S000092,"[778.4268393028661, 409.27453606062795, 906.4861559841695, 376.12629371604004, 947.1473258793277, 381.7288135489282, 1182.4033171101532, 427.1264034850874, 1424.3138033029757, 474.84280778034287, 1399.5265137732915, 555.7291878676648, 1102.2787572450115, 483.9953057124194]"
S000093,"[790.7765042207426, 405.2022469136316, 1383.0274753833244, 546.9459986857006, 1424.6701217931934, 471.45204393753335, 920.3314041625575, 374.3883878327471]"
S000094,"[1349.477658732522, 409.87621691712746, 1469.1243195734478, 362.2547983375787, 1566.3372315066997, 388.39989089105643, 1472.8632777247267, 444.4250892199374]"
S000095,"[1144.041244585255, 348.4899843794308, 1242.3641597196681, 333.8534013160106, 1316.7811111743415, 326.9202830228116, 1253.160401381486, 313.0540464364135, 1076.950314258244, 331.9275351234553]"
S000096,"[1025.2091803059309, 668.6607420551945, 1123.9176754996945, 699.474601136079, 1271.98041829034, 659.4165843309291, 1179.4412040461866, 637.8468829743099]"
S000097,"[1272.381087170743, 661.0603491211273, 1184.8633806762723, 633.112895536139, 1023.4577744364698, 665.3599573649717, 1124.6052876800793, 702.2649281246356]"
S000098,"[1318.195561487844, 621.1198502919943, 1526.4087935371897, 516.3527294169868, 1285.8068365023905, 439.3180817147756, 1052.1676448154647, 498.65846871241234]"
S000099,"[1051.4286243417744, 499.18451711032947, 1313.623064700209, 616.2771816176908, 1515.667015799944, 513.0507536967276, 1279.6920194773527, 434.47541304047195]"
S000100,"[1077.6480683776178, 500.72521006437375, 1313.623064700209, 616.2771816176908, 1515.667015799944, 513.0507536967276, 1279.6920194773527, 434.47541304047195]"
S000101,"[1077.6480683776178, 500.72521006437375, 1313.623064700209, 616.2771816176908, 1515.667015799944, 513.0507536967276, 1279.6920194773527, 434.47541304047195]"
S000102,"[1311.4898213252243, 617.1006512814441, 1519.7030533745697, 512.3335304064367, 1279.1010963397707, 435.29888270422543, 1045.4619046528449, 494.6392697018622]"
S000103,"[833.1165280498057, 574.1483175614535, 1050.3825093186874, 662.5706957935569, 1186.5090346198697, 605.6320431440963, 1273.6836567339274, 571.46885155442, 1100.0049865220742, 532.6165944524352, 1066.4762857089752, 521.8987304243014]"
S000105,"[833.9614708680139, 395.9580891893663, 872.5194768030779, 379.01046669487977, 897.1966006015186, 371.30700192465866, 914.1621232129469, 362.0628442003933, 1031.3784612555412, 368.2256160165702, 1204.1183278446276, 383.63254555701246, 1453.9742063038418, 422.1498694081181, 1443.1779646420239, 454.50442144304697, 1433.9240432176084, 476.07412279966616, 1423.1278015557907, 496.10313120224106, 1238.0493730674839, 454.50442144304697, 907.9928422633367, 405.2022469136316]"
S000106,"[787.4853335416818, 399.93572520871993, 871.6118919454577, 362.11871633672524, 1079.343323223355, 373.3880305367348, 1251.371349702871, 394.72070220811634, 1411.5353743562134, 418.4236707318737, 1385.4345703386316, 494.2731700078972, 1237.1345475114629, 463.4593109270126, 1001.0409111706097, 426.7197097151888]"
S000109,"[587.1902328836047, 298.89443308458004, 588.7325531210073, 315.8420555790665, 633.4598400056815, 305.0572049007569, 769.1840208971065, 288.1095824062704, 911.0774827381417, 274.2433458198724, 886.4003589397008, 263.45849514156276, 798.488105407755, 271.1619599117839, 675.1024864155504, 285.02819649818196]"
S000110,"[558.2974931770283, 302.08430394450227, 561.3821336518333, 313.639501099834, 653.5100030919147, 298.89443308458004, 804.6573863573652, 280.40611763604926, 889.4849994145059, 271.1619599117839, 867.8925160908701, 263.45849514156276, 752.2184982856783, 274.2433458198724, 644.2560816674994, 288.1095824062704]"
S000111,"[590.5854178871447, 428.9196812460285, 952.5895296646021, 514.6737429861092, 1256.2707567668024, 597.0780366894681, 1322.638177259336, 446.3384750369825, 1057.1684952892008, 391.40227923474316, 772.9282297454196, 355.2247844381467]"
S000112,"[1343.5862430788259, 604.734324926806, 935.0926859673953, 475.3363694004316, 693.0795219428875, 402.9351323797221, 862.6428852721604, 336.6957027650305, 959.7564479061988, 350.55976942857063, 1425.284954501112, 453.77004347936924]"
S000113,"[375.8923603594544, 412.9057116838528, 1106.9521528882665, 480.6962016617988, 1148.5947992981355, 372.8476948787029, 550.1745471859434, 338.95244988972996]"
S000113,"[378.97700083425946, 411.36501872980864, 1110.0367933630714, 479.1555087077547, 1151.6794397729404, 371.3070019246587, 553.2591876607485, 337.4117569356858]"
S000114,"[375.8923603594544, 412.9057116838528, 1106.9521528882665, 480.6962016617988, 1148.5947992981355, 372.8476948787029, 550.1745471859434, 338.95244988972996]"
S000115,"[375.8923603594544, 408.2836328217201, 1106.9521528882665, 476.07412279966616, 1148.5947992981355, 368.2256160165702, 550.1745471859434, 334.33037102759727]"
S000116,"[324.3317078443063, 311.8009566728258, 1070.4291226877936, 367.65107625692895, 1110.9150289196104, 263.6543018589437, 477.6854960280232, 234.18532901472247]"
S000117,"[1655.067978917734, 365.83062414587783, 1559.1013863682417, 346.9999324853373, 1408.2967409333253, 320.46577605457566, 1293.479567704468, 299.0672628039614, 1217.2204004106752, 288.7959764436665, 1133.249631929869, 277.6687495533471, 1090.4074031131315, 273.38904690322425, 1045.8514851437242, 278.5246900833717, 1112.6853620978352, 289.6519169736911, 1212.0793329526666, 303.3469654540842, 1292.6227231281334, 317.0420139344773, 1406.5830517806555, 330.7370624148705, 1556.5308526392375, 358.12715937565673, 1645.642688578052, 376.10191050617277]"
S000118,"[493.1086984020488, 443.7195707647373, 712.1181721132118, 371.30700192465866, 850.926993479442, 395.9580891893663, 1080.732708852423, 442.1788778106931, 1325.9616265994296, 500.72521006437375, 1238.0493730674839, 687.1490575037252, 1077.6480683776178, 633.2248041121773, 709.0335316384068, 513.0507536967276]"
S000119,"[491.56637816464615, 440.6381848566489, 605.6980757324354, 408.2836328217201, 667.3908852285376, 391.3360103272336, 709.0335316384068, 379.01046669487977, 932.6699660617775, 412.9057116838528, 1168.6449623843687, 465.2892721213565, 1327.503946836832, 500.72521006437375, 1296.657542088781, 562.3529282261428, 1275.0650587651453, 611.655102755558, 1234.9647325926787, 684.0676715956367, 1025.2091803059309, 616.2771816176908, 670.4755257033428, 499.18451711032947]"
S000120,"[415.9926865319209, 446.8009566728258, 631.9175197682789, 374.3883878327471, 763.0147399474962, 386.7139314651009, 971.2279719968415, 422.1498694081181, 1247.3032944918991, 479.15550870775456, 1167.102642146966, 657.8758913768849, 1012.8706184067105, 614.7364886636465, 621.121278106461, 508.42867483459486]"
S000122,"[800.2426365901745, 339.18408237115835, 670.7502876566754, 389.07411630133134, 908.78171096247, 418.3472824281717, 1051.7137855475305, 440.9528492724062, 1232.2621774704965, 474.48782483825096, 1261.7419681308936, 392.8395753520025, 1137.0343603637725, 374.7914578903416, 997.3442131475983, 358.50413237615976]"
S000123,"[1235.6822845965612, 466.43597961921535, 1266.5119870200654, 397.11564630151474, 1032.2062486014336, 357.0638981623989, 810.2323911522034, 330.8762166868231, 683.8306112158361, 386.3324833409836]"
S000126,"[526.5991288559649, 421.76287592558606, 841.0620935757076, 330.8762166868231, 990.5861503297028, 406.3583574105415, 1533.1889129833767, 726.7723425234685, 1177.1058499919031, 1068.752653557458, 899.6385281803655, 1064.1312980029445]"
S000127,"[412.94141663397744, 361.3562203485805, 660.606692769461, 335.68202282350626, 1265.3853223795693, 870.1132159693636, 1032.9152459926527, 1078.4571373469191, 768.9359189913979, 1074.6090212201289, 603.4031008971044, 775.9744917107579, 526.1520124063024, 627.1225022614124]"
S000128,"[281.5029945891067, 410.97971296505483, 623.7126914900032, 822.2803573167449, 873.4332811203869, 1078.4571373469191, 1029.1232783590833, 1073.3740091119712, 1263.4290167777149, 723.6914388204597, 726.9921946087421, 432.5460388861173, 525.0576437347897, 324.71440928080534]"
S000129,"[1432.992380106988, 452.57191295567526, 1567.101585649231, 577.3485129275363, 1872.3156396419226, 548.0799277489516, 1742.830889463205, 457.19326851018855]"
S000130,"[1098.6825425860757, 533.3295229798177, 1311.482336796982, 467.10251967504104, 1198.9143297144012, 413.19681931068806, 966.0681780778298, 460.9418682048293]"
S000132,"[274.6941905955758, 513.2275723443474, 745.3636125610714, 675.4881045491295, 1076.2709354276424, 762.7801630137275, 1136.9030225367349, 584.088184509727, 870.7384367527535, 520.4163301002554, 786.4701122960491, 502.95791840733585, 388.7647273601391, 409.504067580531, 262.36224067508243, 459.8253718718875]"
S000133,"[363.0137894298507, 451.79069322045706, 734.5179322269191, 618.1613523328598, 1155.3504259348017, 779.9106042476958, 1232.4259742329486, 601.2161926084484, 743.7669980226967, 454.8716313521683, 517.1648860261446, 382.46958525695595]"
S000134,"[824.0014590394842, 653.059370572795, 962.139882018657, 519.9715777568324, 902.8173285795815, 501.74647774847415, 701.250653905377, 441.2121632952059, 524.8607556409025, 385.6477385957421, 441.57211667047574, 413.4377710229465, 347.5434518922375, 444.9798262830661, 549.3491023262693, 534.0993071219858]"
S000135,"[824.0014590394842, 653.059370572795, 962.139882018657, 519.9715777568324, 902.8173285795815, 501.74647774847415, 701.250653905377, 441.2121632952059, 524.8607556409025, 385.6477385957421, 441.57211667047574, 413.4377710229465, 347.5434518922375, 444.9798262830661, 549.3491023262693, 534.0993071219858]"
S000136,"[1435.1770058961356, 413.08592642195447, 1451.262068030138, 386.9652211138354, 1260.9221661111121, 340.0819038941346, 1176.4755899076006, 326.01690872822434, 1030.3696088570807, 302.57525011837384, 979.4335787660738, 312.62167523688123, 1209.986136020105, 359.50499245658204]"
S000137,"[992.1276354508781, 315.4716981717786, 1152.4420880530997, 344.74028335036326, 1439.1583205916886, 410.97971296505483, 1448.40723131874, 384.7920314894791, 1220.267433384809, 329.3357648353187, 1026.0403081167326, 296.98627595372506]"
S000139,"[1259.6418563911197, 536.1611480073908, 1204.1183278446276, 699.474601136079, 758.3877792352887, 465.2892721213565, 904.9082017885318, 403.6615539595874]"
S000143,"[750.0825892976463, 459.0615371650841, 961.982793641473, 408.1515587367349, 1176.5652790529432, 469.109559223311, 951.2536693708997, 547.4841312774803]"
