video_code,points
S000527,"[6.594475179114753, 400.9786258966869, 4.667618777645768, 1079.5299090791011, 1043.2432191694431, 1078.7774405586476, 900.6558454607363, 932.4345146657244, 515.9149417095593, 481.2708040501307, 496.4882386660358, 458.65660940329764, 464.3181143980313, 451.958992657626, 429.52392643751404, 430.0022842250801, 353.7333122267663, 409.0942454853281, 301.4568602912593, 382.30377850264193, 229.74429161049957, 382.30377850264193, 4.667618777645768, 397.1274962679258]"
S000527,"[1149.074206071952, 206.73456212966323, 1058.956614372478, 198.4398213907931, 987.8111472413145, 216.21426583122914, 972.3962960295627, 252.94811767479695, 1025.7553963779353, 284.9421176675818, 1132.4735970746804, 312.19626580958374, 1194.1330019216887, 322.86093247384537, 1849.8570573139123, 486.3858213258569, 1820.2131126759277, 389.2188583848066, 1479.900628231862, 309.8263398841923, 1222.591188774154, 265.9827102644501]"
S000528,"[1.9272007844454315, 1078.4571373469191, 503.4768520383367, 1078.4571373469191, 356.4687786547436, 698.3536564901648, 379.59105547237164, 558.1725380032592, 502.9098651663885, 502.7162713490988, 448.95788592525605, 441.0981972889205, 399.63036204764944, 419.5318713678581, 334.8879869582906, 404.1273528528136, 251.64779041482933, 385.64193063476006, 177.6565045984193, 388.72283433776903, 112.91412950906047, 397.9655454467958, 0.385715663270226, 413.3700639618403]"
S000528,"[1177.1058499919031, 253.85362411160025, 1157.0665434166253, 221.5041352300067, 1152.4420880530997, 201.47826116044874, 1098.4901088119675, 190.69509819991757, 1036.830703964959, 199.93780930894434, 1001.3765461779294, 210.7209722694755, 985.9616949661772, 224.58503893301562, 982.8787247238267, 246.15136485407803, 993.6691205720533, 256.93452781460917, 1021.415852753207, 276.96040188416714, 1063.0359510249377, 293.90537225071614, 1113.9049600237195, 304.68853521124737, 1146.276147568399, 304.68853521124737]"
S000529,"[1.542862653080904, 406.9995860913922, 100.89342861916847, 389.11606752013665, 223.28400229691974, 381.16783704402303, 302.8876274531807, 387.1290099011082, 407.36738547077323, 424.8831046626478, 479.0106481114082, 458.66308418613033, 538.7133669786039, 549.0742058519221, 421.29801987311896, 584.8412429944333, 450.1543339922636, 657.3688460889695, 348.77182134137274, 692.8940931413538, 501.07594478487516, 1075.9615447596711, 1.542862653080904, 1078.4571373469191]"
S000529,"[1136.9990548108174, 198.02439425628393, 1065.6983487538466, 200.04402659037834, 986.306782435092, 219.23053376427544, 981.2499947714771, 250.5348349427391, 1000.9714666595754, 272.75079061777785, 1067.7210638192926, 298.50110287748186, 1108.175365128212, 311.12380496557205, 1146.101272605324, 310.61889688204843, 1160.7659568298075, 304.55999987976514, 1170.3738533906758, 272.75079061777785, 1245.09333478742, 292.3515925329832, 1413.900722400621, 326.80393702005927, 1724.5744075975065, 396.3078287050682, 1918.0826628984746, 450.34887251870083, 1912.298962008215, 400.29985873942326, 1591.1095271786023, 336.54202610398426, 1302.7627001859503, 276.9518959855132, 1228.9995583971322, 260.8826474142401]"
S000532,"[1134.0498324806488, 1078.4571373469191, 1282.498155330645, 688.8776590114611, 1311.4166597819426, 588.7803733371715, 1409.7395749163559, 590.7053211386003, 1425.1627772903814, 352.01179376144785, 1488.783487083237, 315.4377855343036, 1590.9622028111562, 305.81304652716034, 1743.266326254659, 303.88809872573165, 1737.4826253643994, 407.8352800028787, 1671.934015274791, 457.8839228400235, 1885.9309482143954, 813.9992661043234, 1779.8964318929695, 808.2244227000374, 1812.670736937774, 933.3460297928992, 1918.7052532591997, 946.8206644029, 1918.463994514266, 1078.4571373469191]"
S000533,"[1198.686641688356, 1071.833557260467, 1314.2980257764968, 834.6039721287806, 1397.5382223199583, 605.0766462546164, 1499.276240317522, 623.5620684726699, 1536.2718832257272, 369.38751297443457, 1622.5950500115384, 333.957120389832, 1704.2937614338246, 326.25486113230977, 1747.4553448267307, 329.3357648353187, 1718.1671275244016, 392.4942907470014, 1833.7785116125422, 438.7078462921351, 1826.0710860066663, 514.1899870158535, 1910.8527676713027, 640.5070388392189, 1915.4772230348283, 1074.9144609634757]"
S000534,"[1198.686641688356, 1071.833557260467, 1314.2980257764968, 834.6039721287806, 1397.5382223199583, 605.0766462546164, 1499.276240317522, 623.5620684726699, 1536.2718832257272, 369.38751297443457, 1622.5950500115384, 333.957120389832, 1704.2937614338246, 326.25486113230977, 1747.4553448267307, 329.3357648353187, 1718.1671275244016, 392.4942907470014, 1833.7785116125422, 438.7078462921351, 1826.0710860066663, 514.1899870158535, 1910.8527676713027, 640.5070388392189, 1915.4772230348283, 1074.9144609634757]"
S000535,"[1202.2258227795096, 1071.7094363480944, 1274.7001591159765, 932.900288241095, 1427.3588675693857, 536.523054202219, 1478.245103720522, 390.00228675594184, 1575.3915545545094, 348.35954232384205, 1641.6978622665965, 329.8516559095754, 1706.462162822588, 332.9363036452865, 1802.0666065004802, 334.4786275131421, 1876.0829499930423, 337.5632752488532, 1774.3104776907699, 420.84876411305277, 1914.6331288954184, 653.7396681592408, 1913.0911217393239, 1076.3364079516612]"
S000536,"[1239.088880949837, 1073.8535391977048, 1412.5059570820479, 794.6466411125217, 1495.3607823452155, 629.0480670757928, 1599.411028024542, 659.857104105882, 1614.8258792362942, 582.8345115306593, 1653.3630072656742, 392.2035949069826, 1747.7789709376564, 365.24568750565464, 1911.5617650625222, 365.24568750565464, 1913.488621463991, 752.2842151961494, 1913.488621463991, 1077.7046688264656]"
S000537,"[1237.1620245483678, 1079.6302336408464, 1478.9779003625995, 637.7761227392758, 1585.696101059345, 670.9550856947566, 1616.5258034828487, 521.6497523950936, 1636.6836858366787, 403.1534561255201, 1727.987035321672, 371.1594561327353, 1781.3461356700448, 365.2346413192566, 1918.463994514266, 374.8735115775575, 1918.463994514266, 677.187187435307, 1918.463994514266, 1078.4571373469191]"
S000538,"[1240.3067399600868, 1078.4571373469191, 1414.4945586528854, 772.9858980686022, 1560.9356451645303, 477.2191425797465, 1622.5950500115384, 397.11564630151474, 1698.1278209491238, 375.5493203804524, 1790.6169282196365, 364.76615741992117, 1918.463994514266, 369.09681713441574, 1918.463994514266, 1078.4571373469191]"
S000538,"[1.542862653080904, 418.5629182605983, 488.0792979524841, 296.51173310293746, 560.410522869167, 260.96284422206537, 566.3393117967642, 224.22899237849757, 577.0111318664386, 202.89965904997436, 665.942965780393, 213.56432571423596, 705.0729727025329, 237.26358496815067, 695.5869104183778, 264.51773311015256, 620.8841699306561, 292.9568442148502, 498.7511180221588, 332.0606219838095, 234.3271318513344, 396.0486219693794, 1.542862653080904, 451.7418812160789]"
S000541,"[1216.2343703036283, 1070.7189073683023, 1910.1467427304967, 1076.494518121626, 1813.7700243378758, 833.9188664820372, 1823.407696177138, 760.7611302732723, 1748.233855830894, 560.5399574913898, 1727.0309777845175, 460.42937110044846, 1788.7120775557946, 450.80335317824256, 1815.6975587057284, 383.42122772280123, 1902.436605259087, 400.7480599827718, 1914.0018114662014, 354.5431739561836, 1839.7938563223547, 340.81918359130657, 1711.6869567973947, 317.1243702443383, 1634.585582083298, 323.04807358108036, 1553.925682382397, 328.9717769178224, 1482.755182646308, 368.06821894032026, 1451.9146327606695, 478.2491010037231, 1393.7920579761967, 672.5465704488637]"
S000542,"[1216.2343703036283, 1070.7189073683023, 1910.1467427304967, 1076.494518121626, 1813.7700243378758, 833.9188664820372, 1823.407696177138, 760.7611302732723, 1748.233855830894, 560.5399574913898, 1727.0309777845175, 460.42937110044846, 1788.7120775557946, 450.80335317824256, 1815.6975587057284, 383.42122772280123, 1902.436605259087, 400.7480599827718, 1914.0018114662014, 354.5431739561836, 1839.7938563223547, 340.81918359130657, 1711.6869567973947, 317.1243702443383, 1634.585582083298, 323.04807358108036, 1553.925682382397, 328.9717769178224, 1482.755182646308, 368.06821894032026, 1451.9146327606695, 478.2491010037231, 1393.7920579761967, 672.5465704488637]"
S000543,"[1142.9880643252366, 1074.5693145371847, 1310.6835543283964, 497.00823920483083, 1445.6109600780653, 296.7870664229482, 1663.4223436453879, 285.2358449163011, 1902.436605259087, 298.71227000738935, 1912.0742770983486, 1074.5693145371847]"
S000544,"[967.4021283427061, 869.7436688733642, 1023.2809639853074, 992.9798169937205, 1032.9152459926524, 1078.4571373469191, 1514.6293463599056, 1077.7046688264656, 1591.703602418666, 1006.4587706943848, 1713.0955557112138, 962.1707799636316, 1917.3423342669287, 977.5752984786761, 1911.5617650625222, 823.5301133282304, 1424.067095490862, 538.546520799906, 1175.5026197013597, 702.2195300222545]"
S000545,"[1911.3310320726528, 831.9045338818391, 1787.968832530098, 739.4947618286625, 1612.1776981819585, 633.2235239675093, 1428.6764263624088, 511.5506574308269, 1391.6677664996423, 523.8719603712505, 1342.3228866826205, 568.5366835302857, 1194.2882472315555, 671.7275956563329, 1095.598487597512, 733.3341103584506, 966.0681780778298, 839.6053482196038, 1020.0391403776975, 978.2200062993687, 1024.6652228605433, 1072.1699412200983, 1468.769141213739, 1072.1699412200983, 1538.1603784564256, 968.9790290940512, 1695.4471828731826, 927.3946316701214, 1911.3310320726528, 953.5774004185216]"
S000547,"[671.3537612598818, 1074.443968924718, 1016.4479143787039, 1072.5181027321626, 1089.7081256553254, 554.4600969347916, 1103.2034277325977, 415.7977310708111, 1141.7614336676615, 358.02174529415254, 1064.6454217975336, 340.6889495611551, 970.1783072566269, 392.6873367601476, 1024.1595155657164, 404.2425339154793]"
S000551,"[817.2515934523996, 1079.8114688965384, 699.6496753504546, 633.2202690199075, 630.7156942037699, 325.5465661287325, 660.6273594140011, 322.2799638307843, 693.3432432376919, 352.1460419834534, 788.6866760953044, 479.5435316034328, 1050.527529359536, 833.416324137018, 1241.3896587381028, 1078.4571373469191]"
S000552,"[627.0120544345582, 329.1337524058234, 696.4164651176732, 658.4568713327768, 767.7487760975415, 935.7816030607376, 814.0183832196182, 1078.4571373469191, 1245.8680496923344, 1078.4571373469191, 833.2973861871502, 527.4979702390175, 675.2095618533881, 321.43028763560227]"
S000553,"[1651.3996575314436, 348.44608128953456, 1705.0433397483412, 395.27581757527, 1918.463994514266, 417.6857864307709, 1918.463994514266, 365.5474160721585, 1782.1175958071012, 357.68879239856125]"
S000553,"[0.3857156632700506, 961.5072804151848, 895.0998828773061, 417.6371182688033, 1122.971596442337, 289.0428767519095, 1305.5453786371718, 181.8408547121827, 1320.960229848924, 175.8502086229987, 1342.3618955287634, 176.13256019237164, 1188.0032878268992, 302.6097860691684, 224.0410274449299, 1077.9907149762985, 3.942989019828258, 1077.9907149762985]"
S000554,"[1454.573171803441, 1070.2931054089624, 632.9616022170543, 1077.9953646664846, 145.85230392568818, 403.27745370753263, 179.7649765915428, 381.71112778647023, 714.6603136393404, 712.9082758599285]"
S000555,"[139.68636344098735, 400.1965500045237, 325.7589466535253, 706.0706596510157, 620.5679760782841, 1079.6302336408464, 1465.3635676516674, 1078.4571373469191, 549.2742892239305, 619.4202430038899, 189.01388731859402, 390.9538388954969]"
S000556,"[1476.1539634998937, 1078.4571373469191, 681.3578169921451, 694.8628669240919, 422.8626197489177, 538.4477558482548, 288.8719899852265, 453.13042253416177, 196.38288271471387, 400.99205217554936, 158.43863357809335, 419.95145957868107, 314.95866126665305, 677.0884224836558, 620.6297212476527, 1078.4571373469191]"
S000557,"[562.0532866429946, 295.4458241022207, 548.1799205524178, 315.4716981717786, 574.3851676123963, 394.03474259850583, 631.420117095879, 574.2676092245273, 745.4900160628446, 831.5230684257717, 824.1057572427803, 996.3514165367484, 862.6428852721604, 1074.9144609634757, 1479.2369337422442, 1073.3740091119712, 1195.6036714460056, 851.5489424953294, 874.9747662415622, 580.4294166305451, 659.1668492770328, 390.9538388954969]"
S000558,"[1069.5255176205637, 138.0290394087472, 1109.989502051413, 130.3267801512249, 1196.6980401175183, 199.64711346892545, 1296.8945729939069, 299.7764838167152, 1474.1653619290564, 319.032131960521, 1765.1206785508766, 511.588613398578, 1479.9459311334633, 505.81191895543634, 1526.1904847687197, 584.7600763450397, 1865.3172114272656, 1068.076844754563, 1487.6533567393392, 1071.9279743833242, 1248.7231629571816, 505.81191895543634, 1148.5266300807932, 295.9253541879541]"
S000558,"[5.900784009669341, 299.7764838167152, 2.047071206731327, 461.5239282246831, 425.9554795299139, 465.3750578534442, 666.8125297135404, 284.3719653016707]"
S000559,"[1482.7802185259102, 1068.867263366292, 1328.5481947856547, 688.4947586437822, 1246.805222203319, 499.0784911099007, 1152.7236877217629, 292.7225573738022, 1060.1844734776096, 117.1660167326438, 1098.7424794126737, 123.32589535163186, 1186.6547329446194, 183.38471188676502, 1297.7017900376034, 301.9623753022843, 1401.0372459435746, 406.6803118250805, 1510.5419827991561, 560.6772772997809, 1690.9934505752553, 793.2126951665784, 1880.69883977577, 1070.407233021039]"
S000559,"[1.542862653080904, 308.12225392127226, 0.6104703820529461, 454.4193711222377, 148.6732131726984, 459.03928008647864, 421.66389519295103, 466.7391283602136, 554.3034356095709, 375.8809187301405, 666.8928129399575, 283.48273944532025]"
S000561,"[5.262095282026521e-13, 497.2450166493045, 765.529322638123, 250.7727204085914, 1372.8744603811547, 118.29386117920811, 1403.7041628046593, 133.69837969425268, 751.655956547546, 304.68853521124737, 455.69081328190583, 403.27745370753263, 0.9527025352190136, 554.2417351549693]"
S000562,"[773.5672898697543, 137.20883337529378, 816.2545701484524, 131.2840185618151, 806.7685078642972, 172.75772225616586, 745.109103017289, 253.33520371947589, 550.6448261921088, 489.1428332959273, 140.78073211250015, 1073.8535391977048, 3.973927608200312, 1073.8535391977048, 0.12021480526234173, 604.0157244888454, 235.19669578448168, 605.941289303226, 327.6858030549942, 503.8863541410558, 233.2698393830128, 309.40430788861806, 576.2502788444968, 278.59527085852886, 620.5679760782841, 255.4884930859621]"
S000562,"[1770.9012477552837, 311.32987270299867, 1610.9721664333563, 307.4787430742375, 1485.7265003378704, 272.8185764153872, 1400.9448186732338, 238.15840975653694, 1350.483658050303, 239.56651275174525, 1311.0901493980477, 236.14328641506862, 1410.5791006805791, 317.1065671461403, 1695.7538480979924, 488.4818356260112]"
S000564,"[1314.4698254321306, 324.3212941734383, 1287.8646657330169, 345.8909955300574, 1269.7359288499551, 385.6047744138444, 1277.0684240711992, 567.7507809124261, 1266.2721824093812, 797.3140310650158, 1235.4257776613301, 1078.4571249487717, 1772.5784816017306, 1079.9239460823726, 1455.9775716098957, 515.3672204749224, 1531.017656889153, 501.5210038401241, 1628.717438198982, 523.0706852451434, 1684.240966745474, 541.5590006936743, 1912.5043618810525, 635.5412708903722, 1914.29807887071, 524.6113781991878, 1698.5075645453674, 456.8208882212417, 1619.4635167745669, 438.33257277271093, 1562.397667990672, 435.2511868646224, 1517.670381105998, 432.169800956534, 1468.3161335091163, 429.08841504844554, 1422.0465263870394, 424.4663361863128, 1389.6578014015856, 415.2221784620475, 1370.6310088098262, 384.76827425943026, 1363.4383573657424, 361.29792507049973, 1376.162634928233, 338.18753075983636, 1405.4667194388817, 328.9433730355709, 1389.6578014015859, 304.29228577086326]"
S000564,"[1.542320237402694, 508.428674834595, 764.5570601848988, 318.92344148715495, 1080.7327088524232, 335.8710639816414, 872.5194768030781, 432.93472008642766, 688.9833685521736, 526.9169902831255, 471.51621507841315, 631.6841111581331, 10.362464095048534, 867.4101331268998]"
S000565,"[1239.5359758522827, 1075.300176626746, 1274.3722259564556, 687.5956219487446, 1284.006561831841, 461.92098061321286, 1276.5316187604878, 382.09684344974045, 1301.1953806992913, 335.8832879046068, 1369.0207260310003, 305.0742508745176, 1424.5141903933081, 300.4528953200042, 1441.4705267262352, 303.53379902301316, 1389.0600326062781, 320.47876938956216, 1364.9349831850784, 354.47580945603175, 1374.569319060464, 398.7634951144313, 1530.6455602417075, 625.9779723370582, 1755.933491445978, 1078.4571373469191]"
S000565,"[0.385715663270226, 866.4768485675875, 311.1138048534315, 704.7294041596195, 555.8245678399959, 589.1955152967853, 748.5102079868972, 490.99170976337615, 898.8050073014799, 415.89468200253384, 1049.0998066160628, 342.7232190560722, 1004.7821093822757, 321.54200609788586, 1052.953519419001, 304.2119227684608, 1176.272329113018, 279.17958018151336, 1131.9546318792304, 277.25401536713275, 935.4152789293912, 317.69087646912476, 814.0233256368435, 319.61644128350537, 534.6291474238368, 379.30895052930293, 149.25786713003453, 483.2894505058539, 0.385715663270226, 521.8007467934654]"
S000565,"[915.3770055030428, 1078.4571373469191, 1239.088880949837, 1078.4571373469191, 1278.9312991483464, 661.8447838225524, 1283.018194765812, 458.71917113558425, 1278.4449845009672, 422.6147073061632, 1279.5846323101318, 387.72474445288896, 1292.8618954403366, 348.2083851058298, 1304.1778422259154, 334.28718147305733, 1327.1324147340592, 323.24481133041775, 1343.3063186647114, 314.0098919229156, 1372.0226961258854, 303.20188243278875, 1385.82147490593, 294.63001283717085, 1371.6497561588571, 294.63001283717085, 1343.3063186647114, 299.47498260860704, 1285.4297346296498, 318.29335868074924, 1261.6835138927765, 330.7031771429092, 1237.8153560029693, 350.45574621107215, 1212.0824982780214, 381.76170473419825, 1206.4883987725977, 400.39620385510665, 1193.0115119523323, 453.0232553648923, 1163.7492818011663, 540.4903077847237, 1081.0866560293778, 756.777203741821, 976.4148441177115, 974.4281426691152, 950.57145079386, 1021.4996010637213, 938.499282320671, 1045.6119258989067]"
S000565,"[39.46537876596313, 1078.4601508488897, 414.39434112109984, 1078.4571373469191, 578.1771352459658, 930.0780370360721, 775.5886851092043, 747.254897678559, 893.8106546571553, 628.7394832695816, 983.7839357674532, 537.4920692939914, 1026.6720319757, 496.12348124557474, 1075.9001076234274, 440.2199838828496, 993.4803749101875, 428.29390444546823, 911.0606421969476, 489.4150615620478, 831.458787429027, 545.7364408619205, 677.254847652206, 650.9847620564028, 531.9040030822389, 749.1151199509238, 374.73839262157117, 857.0201971951237, 120.59060263805206, 1021.7575847200603]"
S000565,"[1048.3254226354416, 387.6102350536134, 1117.6922565026935, 393.9459647547223, 1147.9916704905804, 367.15733217582726, 1174.0869503760784, 347.27319807076555, 1197.5014094467358, 334.6882575502336, 1222.1154472705996, 320.89872820076135, 1243.5597706226424, 313.2542260517736, 1273.9541026875243, 307.10919885128914, 1301.9246002146417, 300.4007791677621, 1314.2316191265734, 295.1831194139078, 1300.805780313557, 292.9469795193988, 1262.0200237426204, 298.1646392732531, 1234.049526215503, 304.12767899194375, 1211.3001882267806, 309.34533874579813, 1188.17791027103, 316.0537584293251, 1162.4450525460816, 324.62562802494307, 1125.8969357773149, 339.9059173040879, 1091.213518843689, 360.40386633708715]"
S000565,"[1454.076986866693, 513.523143156447, 1492.0212360033136, 500.48855056679395, 1543.0088207806475, 495.74869871601095, 1602.2967100566166, 506.41336538027264, 1667.5133882601835, 525.3727727834043, 1758.8167377451766, 565.6615135150594, 1863.163422870883, 605.9502542467145, 1918.463994514266, 633.2044023887162, 1918.463994514266, 514.7081061191426, 1770.6743156003704, 475.6043283501835, 1690.0427861850521, 450.7201061335731, 1640.2409591932376, 442.4253653947029, 1570.2812498475935, 437.68551354391997, 1509.8076027861046, 428.205809842354, 1448.148197939096, 422.2809950288754, 1397.1606131617623, 415.171217252701, 1378.1884885934521, 405.6915135511351]"
S000725,"[1.542862653080904, 548.0281910404883, 290.29385839145164, 545.7910213949265, 393.629314297423, 628.9884409133148, 456.86444403092776, 684.4533872589069, 611.0964677711835, 981.8071273894428, 644.2508911486381, 1078.4571373469191, 0.385715663270226, 1078.4571373469191]"
S000725,"[1461.9089827534115, 470.73786996437957, 1165.9438394877714, 477.5158581109992, 1256.5782766990478, 562.8057930614034, 1335.4079777218449, 631.2810354633691, 1454.5093738323762, 708.3156831655805, 1595.0318843512755, 780.2146876876443, 1917.8474004657962, 923.1567562017475, 1917.8474004657962, 865.8087406901013, 1695.282699782442, 769.9434013273495, 1615.5961541833099, 691.196872565089, 1561.6149458742202, 643.2642028837131, 1484.4989340040925, 587.628068432116, 1450.2251509507023, 564.5176741214526, 1434.8019485766768, 543.9751014008629, 1472.503109935406, 547.3988635209612, 1456.2230629850458, 531.1359934504943]"
S000726,"[1234.4316939076489, 1078.4571373469191, 1276.8225347399673, 437.2470676601596, 1471.4350312883375, 323.63874361170593, 1571.6315641647261, 281.27631769533343, 1752.7560659028131, 285.1274473240946, 1700.7309430631499, 340.96882694113117, 1918.463994514266, 513.5141782129587, 1918.463994514266, 1078.4571373469191]"
S000726,"[254.4652597991718, 476.9284467397277, 583.9577044503727, 338.2877801043266, 635.9828272900361, 284.3719653016707, 556.9817148298066, 299.7764838167152, 485.6880279754533, 334.4366504755655, 248.68469059476485, 438.41715045211635]"
S000727,"[1912.3942527924778, 1071.4912359326563, 1220.267433384809, 1071.4912359326563, 1271.1364423835907, 422.9610064492801, 1480.7784188634196, 293.56305092290575, 1736.664948978504, 293.56305092290575, 1713.542672160876, 359.8024805375974, 1915.4772230348283, 499.983599024503]"
S000728,"[0, 381.71112778647023, 104.23220565395754, 381.71112778647023, 193.63834268211968, 381.71112778647023, 283.04447971028185, 390.9538388954969, 366.28467625374304, 415.60106851956834, 435.6515067066275, 447.95055740116186, 484.9790305842343, 518.8113425703668, 505.0183371595119, 601.9957425516075, 569.7607122488707, 802.2544832471868, 651.4594236711567, 1074.9144609634757, 161.26715513744028, 1073.3740091119712, 219.8435897420982, 723.6914388204597, 61.070622261051675, 649.7497499482456, 2.4941876563937257, 631.2643277301922]"
S000728,"[1351.819156111726, 321.35329945137175, 1245.8420540309305, 324.04909019150455, 1166.0701990101134, 325.58954204300903, 1149.113862677186, 335.60247907778796, 1160.2896298057062, 351.39211055570865, 1204.2219557591998, 384.51182536305447, 1286.3060384617797, 426.8742512794271, 1330.623735695567, 446.12989942323276, 1389.2001703002247, 466.5408864556668, 1497.4332537628015, 517.3778678477407, 1918.463994514266, 715.9891795629374, 1918.463994514266, 544.9990240459426, 1647.5824380612673, 463.44949303906367, 1464.5310799217111, 413.3848078651689, 1410.5791006805791, 405.6825486076466, 1339.2854138262255, 345.9900393618489]"
S000729,"[0.9527101909527647, 378.6332666830779, 81.1105806201086, 372.4714097619616, 232.17733642890232, 374.0118739922406, 307.71071433329917, 378.6332666830779, 364.7461221386601, 392.4974447555897, 420.24003243576794, 415.60440820977607, 484.9829277823939, 464.89926357870684, 518.8958729639597, 529.5987612504285, 589.8047583435977, 793.0181446281525, 677.6701163140185, 1074.9230987692258, 187.4739086895654, 1073.3826345389466, 1.5428750512282732, 1078.4658036209348, 0.9527101909527647, 602.0005800735457]"
S000729,"[1375.5462152498812, 321.9142364386696, 1305.6649948757454, 320.8872602851502, 1224.4794594410873, 321.9142364386696, 1189.5388492540194, 322.94121259218895, 1178.2345341934977, 326.02214105274714, 1178.2345341934977, 338.34585489497994, 1189.5388492540194, 358.88537796536775, 1240.9220995291196, 390.7216387244689, 1365.2695651948611, 458.50206485674875, 1416.652815469961, 471.8527548525008, 1564.6365762622488, 538.6062048312614, 1799.8803023222006, 651.2954354424766, 1913.7100912797114, 694.921992999274, 1915.6369739387223, 629.4524230541882, 1917.563856597733, 540.8759460696602, 1707.5336467655457, 469.6296493647139, 1466.6733143891843, 408.0112305928683, 1418.5012479139118, 388.75547472666665, 1366.4754161206179, 344.4672362344027]"
S000730,"[736.2411053357933, 1071.833557260467, 528.14061397714, 666.6947203147947, 455.6908132819053, 457.19326851018855, 410.98774476782427, 423.30332777709054, 272.2540838620553, 423.30332777709054, 30.240919837547484, 469.5168833222242, 104.23220565395754, 615.8598092151476, 178.22349147036763, 638.9665869877145, 57.98765201870127, 1073.3740091119712]"
S000730,"[1918.463994514266, 574.2676092245273, 1503.9006956810474, 424.843779628595, 1320.4639662611978, 384.7920314894791, 1124.695355871946, 315.4716981717786, 1095.4071385696172, 289.2840166962028, 1087.6997129637411, 263.096335220627, 1167.856939264852, 249.23226855708694, 1249.555650687138, 241.53000929956463, 1318.9224811400225, 327.79531298381426, 1915.4772230348283, 480.30004628275543]"
S000732,"[1756.1543249188576, 507.33122626453104, 1694.4938862803397, 488.845597474264, 1603.5447392885267, 476.52184494741937, 1534.1767458201944, 476.52184494741937, 1481.7653729774543, 499.6288809352531, 1454.0181755901215, 535.0596694499314, 1340.994344901093, 766.7159746814796, 1152.159251570633, 1078.4571249487717, 1707.103199317291, 1078.4571249487717, 1668.5654251682174, 718.5763163734927, 1759.12919441854, 710.8739710442147, 1861.2542959135853, 539.4967874677814]"
S000732,"[1.5428750512276592, 420.98131190334544, 208.8626928335544, 382.46958525695595, 427.7572500002937, 345.498327676422, 625.0706536435498, 313.1484772934548, 679.0235374522528, 263.8534671860762, 695.4866279041112, 248.73325128754053, 773.0557063759921, 259.23205998850943, 877.8784520614718, 285.4200341080543, 874.7954301295457, 308.52707009588806, 840.8821888783614, 328.5531679520106, 651.2763400649204, 370.1458327301113, 558.7856821071439, 374.767239927678, 0.7587124285576345, 499.5452342619801]"
S000733,"[1066.1093086175513, 1075.972318168086, 1675.1999567470396, 1075.972318168086, 1628.9399075220151, 690.9359040122092, 1677.1274587980824, 673.6092653751948, 1750.372536737704, 542.6968845621965, 1652.0699321345273, 538.8465204206377, 1673.2724546959967, 498.4176969342707, 1571.1148459907347, 469.53996587257984, 1478.5947475406858, 461.8392375894624, 1416.91468190732, 481.09105829725615, 1364.8721265291674, 556.1731590576522, 1247.2945014155632, 771.7935509849434]"
S000733,"[0.3857156632703137, 423.9112320089914, 0.3857156632703137, 498.99333276938745, 420.58116279057555, 400.80904715963885, 694.2864540386367, 346.90394917781606, 802.226568897027, 318.0262181161253, 815.719083254326, 292.99885119599327, 790.6615565907709, 279.5225767005376, 717.416478651149, 258.3455739219644, 667.3014253240391, 252.57002770962617, 634.5338904563134, 250.64484563884676, 626.8238822521428, 264.1211201343026, 551.651302261478, 316.1010360453459, 295.293529472801, 364.2305878148306]"
S000734,"[466.4812091301317, 326.25486113230977, 586.717048581798, 346.2807352018677, 673.0402153676097, 381.71112778647023, 705.4114029122892, 535.7563129369158, 759.3633821534215, 936.2737943280747, 782.4856589710496, 1071.833557260467, 329.2890333455381, 1070.2931054089624, 472.6471496148326, 595.8339351455896, 520.433188371264, 451.0314611041708, 483.437545463059, 426.38423148009946]"
S000734,"[1460.9163999097846, 342.08864971644573, 1342.2220455792935, 335.9268423104279, 1269.001502323471, 338.2375200876846, 1272.0844725658214, 359.03362008299473, 1284.4163535352232, 384.4510756328183, 1383.0714012904366, 434.5157608067132, 1512.5561514691542, 489.2018015351214, 1652.0605549355105, 554.6710052240608, 1913.488621463991, 694.5172707647323, 1911.5617650625222, 617.4946781895094, 1580.142464009852, 469.22618748220543, 1474.1653619290564, 419.16150230831045]"
S000735,"[0, 337.72883880059385, 87.11250633712994, 331.5681873303821, 201.22254091399276, 340.8091645356997, 286.03405309949886, 366.9919332840998, 335.3789329165206, 400.8755163702645, 381.6397577449785, 598.0163634170414, 451.0309949876653, 818.2596534771121, 548.1787271274269, 1075.4668523584537, 10.011131623033464, 1075.4668523584537, 56.27195645149135, 784.3760703909473, 100.99075378566732, 591.8557119468295, 124.12116619989627, 507.1467542314177, 60.89803893433715, 494.82545129099407]"
S000735,"[1137.2975098742581, 284.8646381880624, 1056.0840618420764, 283.83786294302706, 986.1788154346292, 286.918188678133, 977.9546687984589, 301.2930421086271, 983.0947604460653, 317.7214460291918, 998.5150353888846, 331.06952421465064, 1035.523695251651, 355.7121300954978, 1162.9979681122907, 409.1044428373332, 1188.6984263503225, 413.21154381747436, 1414.8624588450057, 506.64809111568627, 1611.2139597835712, 593.9239869436864, 1914.4150870612168, 730.4703700265944, 1918.4794109217337, 644.2212494436296, 1590.5893132620115, 528.7090343771589, 1259.0534019913966, 394.71486490005276, 1175.7839173001728, 362.37144468144095]"
